transaction_id,customer_id,tr_datetime,amount,region,tr_type,mcc_code
8321,1180,2021-01-06 18:40:00,-2605.1646429391067,West,type_d,5411
8322,1575,2021-01-06 18:41:00,401.09549499571045,North,type_e,5413
8323,1245,2021-01-06 18:42:00,-5308.687662074983,South,type_e,5415
8324,1243,2021-01-06 18:43:00,-2508.3403644286514,East,type_d,5411
8325,1505,2021-01-06 18:44:00,9172.045842507237,North,type_e,5415
8326,1421,2021-01-06 18:45:00,1790.4979144562365,North,type_c,5411
8327,1319,2021-01-06 18:46:00,4930.408712160661,East,type_b,5415
8328,1086,2021-01-06 18:47:00,7867.9651666747395,West,type_d,5411
8329,1216,2021-01-06 18:48:00,1053.247431819687,West,type_c,5414
8330,1489,2021-01-06 18:49:00,-1106.2275327570978,North,type_a,5411
8331,1518,2021-01-06 18:50:00,-7169.272288191486,East,type_a,5414
8332,1277,2021-01-06 18:51:00,-1914.4672338732316,North,type_e,5412
8333,1848,2021-01-06 18:52:00,-812.4888216782446,East,type_e,5412
8334,1721,2021-01-06 18:53:00,-4036.3900482956337,South,type_c,5411
8335,1168,2021-01-06 18:54:00,7726.12704685687,East,type_a,5414
8336,1329,2021-01-06 18:55:00,5511.4728141025535,North,type_d,5414
8337,1649,2021-01-06 18:56:00,4927.710870381826,Center,type_b,5413
8338,1440,2021-01-06 18:57:00,-581.0132012938906,West,type_e,5413
8339,1390,2021-01-06 18:58:00,-5165.159253270985,North,type_c,5415
8340,1495,2021-01-06 18:59:00,6640.007571085501,East,type_e,5413
8341,1380,2021-01-06 19:00:00,1676.8064233719126,East,type_c,5411
8342,1305,2021-01-06 19:01:00,3865.4118617713757,West,type_a,5413
8343,1741,2021-01-06 19:02:00,3096.236672915105,North,type_e,5413
8344,1986,2021-01-06 19:03:00,1553.1362717858249,Center,type_c,5411
8345,1819,2021-01-06 19:04:00,9998.079082541048,South,type_c,5411
8346,1672,2021-01-06 19:05:00,-3286.9683616502384,Center,type_e,5415
8347,1512,2021-01-06 19:06:00,-1544.6477592059346,South,type_b,5414
8348,1747,2021-01-06 19:07:00,8205.793008776609,South,type_d,5413
8349,1948,2021-01-06 19:08:00,410.3170775370278,North,type_a,5412
8350,1187,2021-01-06 19:09:00,-629.6671673975851,South,type_e,5414
8351,1929,2021-01-06 19:10:00,-1265.0356739938836,East,type_e,5411
8352,1515,2021-01-06 19:11:00,3396.5130647187952,South,type_b,5413
8353,1912,2021-01-06 19:12:00,-1146.4241304404404,South,type_a,5415
8354,1643,2021-01-06 19:13:00,-1707.766660081482,West,type_e,5412
8355,1426,2021-01-06 19:14:00,3314.0780820001714,West,type_b,5414
8356,1501,2021-01-06 19:15:00,466.2858319401877,North,type_d,5413
8357,1729,2021-01-06 19:16:00,-5047.234951272402,North,type_c,5411
8358,1259,2021-01-06 19:17:00,160.08208817618947,East,type_d,5414
8359,1512,2021-01-06 19:18:00,6972.65750981388,West,type_d,5412
8360,1070,2021-01-06 19:19:00,3826.530729558119,Center,type_d,5411
8361,1477,2021-01-06 19:20:00,7589.898357118143,North,type_d,5412
8362,1177,2021-01-06 19:21:00,-3656.4996457127227,North,type_c,5413
8363,1456,2021-01-06 19:22:00,5351.148873735155,West,type_a,5414
8364,1188,2021-01-06 19:23:00,-3242.5843298206964,West,type_a,5415
8365,1290,2021-01-06 19:24:00,-6161.964605304716,East,type_b,5413
8366,1519,2021-01-06 19:25:00,-4015.3185836922194,West,type_b,5413
8367,1764,2021-01-06 19:26:00,657.0513169723173,South,type_e,5415
8368,1919,2021-01-06 19:27:00,5139.7577491174,Center,type_d,5415
8369,1978,2021-01-06 19:28:00,1552.0782229328252,South,type_d,5411
8370,1291,2021-01-06 19:29:00,-766.4083968344565,South,type_c,5412
8371,1945,2021-01-06 19:30:00,-5161.056999932001,South,type_d,5413
8372,1755,2021-01-06 19:31:00,3526.6566578312604,North,type_c,5411
8373,1634,2021-01-06 19:32:00,4818.113178946582,South,type_e,5411
8374,1810,2021-01-06 19:33:00,1491.418032631945,North,type_b,5413
8375,1282,2021-01-06 19:34:00,-5261.593119947575,West,type_b,5412
8376,1543,2021-01-06 19:35:00,4043.545648427689,Center,type_e,5415
8377,1845,2021-01-06 19:36:00,6136.223712973766,Center,type_e,5413
8378,1376,2021-01-06 19:37:00,7665.084359889,South,type_d,5412
8379,1657,2021-01-06 19:38:00,-2188.485028628584,Center,type_b,5415
8380,1155,2021-01-06 19:39:00,2181.5242790059942,North,type_a,5414
8381,1507,2021-01-06 19:40:00,-2672.6587901129224,West,type_e,5413
8382,1412,2021-01-06 19:41:00,-4611.807178892118,South,type_b,5413
8383,1527,2021-01-06 19:42:00,7916.020891416648,East,type_b,5412
8384,1354,2021-01-06 19:43:00,2822.8359733860025,Center,type_c,5411
8385,1558,2021-01-06 19:44:00,6463.738158221645,Center,type_b,5411
8386,1762,2021-01-06 19:45:00,-6124.125450354962,South,type_e,5412
8387,1186,2021-01-06 19:46:00,1442.0953745451686,Center,type_d,5413
8388,1030,2021-01-06 19:47:00,2541.495330749035,Center,type_b,5413
8389,1259,2021-01-06 19:48:00,-4160.893114323137,East,type_a,5413
8390,1420,2021-01-06 19:49:00,7439.192330126007,North,type_e,5414
8391,1528,2021-01-06 19:50:00,-1227.6005877728455,South,type_d,5411
8392,1550,2021-01-06 19:51:00,2268.1764605874596,South,type_d,5414
8393,1303,2021-01-06 19:52:00,-2751.2919132583356,East,type_e,5413
8394,1941,2021-01-06 19:53:00,-5972.037589285205,East,type_d,5411
8395,1985,2021-01-06 19:54:00,4565.300470921582,North,type_a,5413
8396,1943,2021-01-06 19:55:00,1895.3552370217863,West,type_b,5413
8397,1038,2021-01-06 19:56:00,1186.2584355989475,South,type_e,5412
8398,1488,2021-01-06 19:57:00,-1390.8432754897221,Center,type_b,5411
8399,1643,2021-01-06 19:58:00,1759.1482165980112,North,type_b,5413
8400,1541,2021-01-06 19:59:00,6331.187188112083,South,type_d,5415
8401,1669,2021-01-06 20:00:00,-3419.0476956957573,North,type_e,5415
8402,1277,2021-01-06 20:01:00,2801.363299944456,West,type_b,5413
8403,1202,2021-01-06 20:02:00,1012.4512550452977,South,type_c,5412
8404,1065,2021-01-06 20:03:00,-922.0728684796898,Center,type_a,5413
8405,1107,2021-01-06 20:04:00,-8227.783197493038,South,type_d,5415
8406,1267,2021-01-06 20:05:00,-59.962567779192625,North,type_e,5411
8407,1221,2021-01-06 20:06:00,3363.442623043303,West,type_e,5412
8408,1803,2021-01-06 20:07:00,1619.862095374538,North,type_d,5413
8409,1529,2021-01-06 20:08:00,-7193.369986955058,North,type_b,5415
8410,1089,2021-01-06 20:09:00,6235.275737268315,East,type_d,5411
8411,1692,2021-01-06 20:10:00,8239.600826473728,North,type_e,5415
8412,1254,2021-01-06 20:11:00,-547.4864949077203,West,type_c,5412
8413,1454,2021-01-06 20:12:00,11555.381704125713,Center,type_b,5414
8414,1252,2021-01-06 20:13:00,-4147.75097451059,East,type_d,5413
8415,1256,2021-01-06 20:14:00,-6360.494913848862,North,type_e,5411
8416,1382,2021-01-06 20:15:00,-5074.109011534409,South,type_e,5412
8417,1441,2021-01-06 20:16:00,1225.6938582230061,East,type_e,5412
8418,1857,2021-01-06 20:17:00,-8891.741555884915,West,type_c,5414
8419,1598,2021-01-06 20:18:00,-1554.5642660456776,South,type_b,5414
8420,1089,2021-01-06 20:19:00,14672.75166762594,West,type_d,5413
8421,1748,2021-01-06 20:20:00,-7519.1220449986995,South,type_b,5413
8422,1389,2021-01-06 20:21:00,-2735.547547916522,Center,type_e,5412
8423,1581,2021-01-06 20:22:00,-5180.341500369513,West,type_c,5413
8424,1043,2021-01-06 20:23:00,-1424.0856714198314,South,type_c,5413
8425,1711,2021-01-06 20:24:00,-1740.785602797358,West,type_e,5414
8426,1663,2021-01-06 20:25:00,-3347.8061486647343,East,type_b,5412
8427,1597,2021-01-06 20:26:00,-781.5238018473971,West,type_b,5415
8428,1018,2021-01-06 20:27:00,3166.0279477575837,West,type_c,5415
8429,1100,2021-01-06 20:28:00,6926.729199006325,South,type_a,5411
8430,1913,2021-01-06 20:29:00,-1422.12743056736,West,type_c,5414
8431,1606,2021-01-06 20:30:00,28.925805043597933,Center,type_c,5411
8432,1765,2021-01-06 20:31:00,2316.279141898555,North,type_d,5412
8433,1356,2021-01-06 20:32:00,-6178.892083152482,East,type_c,5415
8434,1541,2021-01-06 20:33:00,-763.2550058098784,South,type_a,5415
8435,1760,2021-01-06 20:34:00,-2527.652489063049,West,type_c,5415
8436,1937,2021-01-06 20:35:00,4759.66486879427,West,type_b,5411
8437,1032,2021-01-06 20:36:00,8759.12725992916,West,type_d,5413
8438,1969,2021-01-06 20:37:00,-3885.3126658151414,East,type_d,5411
8439,1228,2021-01-06 20:38:00,6399.951150603788,North,type_c,5415
8440,1523,2021-01-06 20:39:00,-7291.86221570715,Center,type_d,5414
8441,1629,2021-01-06 20:40:00,1003.36842321236,Center,type_d,5414
8442,1861,2021-01-06 20:41:00,1299.9840478632118,South,type_c,5411
8443,1154,2021-01-06 20:42:00,-7419.572219234728,North,type_a,5411
8444,1422,2021-01-06 20:43:00,-4142.133907958907,North,type_c,5412
8445,1904,2021-01-06 20:44:00,-4628.604227346557,East,type_b,5411
8446,1245,2021-01-06 20:45:00,-6556.9961475501395,West,type_e,5411
8447,1404,2021-01-06 20:46:00,-13331.089551618665,North,type_a,5415
8448,1843,2021-01-06 20:47:00,-1036.2472411563806,West,type_c,5413
8449,1758,2021-01-06 20:48:00,-433.8691740361693,East,type_a,5415
8450,1540,2021-01-06 20:49:00,-473.12736302705093,South,type_e,5413
8451,1160,2021-01-06 20:50:00,3828.530522319257,South,type_d,5415
8452,1746,2021-01-06 20:51:00,-9689.156597797839,West,type_d,5415
8453,1701,2021-01-06 20:52:00,-1905.2505893955015,West,type_e,5412
8454,1116,2021-01-06 20:53:00,12799.889529272179,North,type_d,5413
8455,1270,2021-01-06 20:54:00,4433.779564813936,East,type_a,5415
8456,1769,2021-01-06 20:55:00,4462.318346138479,South,type_d,5415
8457,1691,2021-01-06 20:56:00,-5082.972309413703,North,type_e,5413
8458,1486,2021-01-06 20:57:00,-979.5195215982412,Center,type_e,5412
8459,1884,2021-01-06 20:58:00,-11499.303297986937,North,type_e,5413
8460,1171,2021-01-06 20:59:00,2927.4115365209104,West,type_b,5412
8461,1949,2021-01-06 21:00:00,7001.4953434488425,Center,type_a,5412
8462,1273,2021-01-06 21:01:00,-7248.9880447101805,North,type_e,5414
8463,1258,2021-01-06 21:02:00,-5794.421611367865,East,type_a,5412
8464,1134,2021-01-06 21:03:00,-160.14016752111922,South,type_b,5414
8465,1682,2021-01-06 21:04:00,766.4700094051275,Center,type_a,5411
8466,1721,2021-01-06 21:05:00,-2708.6273952359443,East,type_c,5412
8467,1747,2021-01-06 21:06:00,-4076.8478957127936,North,type_b,5413
8468,1421,2021-01-06 21:07:00,-4023.286316070646,West,type_b,5414
8469,1420,2021-01-06 21:08:00,-245.1559690739898,West,type_d,5411
8470,1185,2021-01-06 21:09:00,2930.685967326809,East,type_e,5411
8471,1928,2021-01-06 21:10:00,-246.5112218553481,West,type_b,5412
8472,1363,2021-01-06 21:11:00,-724.2989629144707,South,type_a,5413
8473,1954,2021-01-06 21:12:00,-8796.27138136177,East,type_c,5412
8474,1606,2021-01-06 21:13:00,4335.29337685791,East,type_a,5415
8475,1377,2021-01-06 21:14:00,-256.95088998461966,West,type_a,5411
8476,1522,2021-01-06 21:15:00,-2183.131157932666,East,type_c,5415
8477,1579,2021-01-06 21:16:00,1275.6917021884983,North,type_d,5415
8478,1890,2021-01-06 21:17:00,-4219.049284774541,Center,type_e,5414
8479,1721,2021-01-06 21:18:00,-2079.2963903784985,Center,type_b,5415
8480,1195,2021-01-06 21:19:00,537.9382203746146,West,type_e,5411
8481,1880,2021-01-06 21:20:00,-3392.7734683571607,South,type_d,5411
8482,1097,2021-01-06 21:21:00,-8228.376900868672,South,type_c,5413
8483,1604,2021-01-06 21:22:00,-9042.36091704093,West,type_e,5412
8484,1983,2021-01-06 21:23:00,2228.6641055197524,West,type_a,5413
8485,1021,2021-01-06 21:24:00,-155.5439339029669,East,type_b,5413
8486,1449,2021-01-06 21:25:00,-332.34865685671866,South,type_b,5412
8487,1171,2021-01-06 21:26:00,-5809.0136284853725,Center,type_d,5411
8488,1382,2021-01-06 21:27:00,-102.74667568647753,West,type_d,5414
8489,1133,2021-01-06 21:28:00,-2002.2729610490126,Center,type_c,5415
8490,1425,2021-01-06 21:29:00,-3000.309391356845,Center,type_d,5414
8491,1024,2021-01-06 21:30:00,-375.2537726007277,South,type_e,5415
8492,1502,2021-01-06 21:31:00,1482.1546659643486,Center,type_b,5412
8493,1184,2021-01-06 21:32:00,8749.514921021246,East,type_c,5412
8494,1084,2021-01-06 21:33:00,2826.4665835910573,East,type_d,5413
8495,1566,2021-01-06 21:34:00,4287.813410009082,South,type_a,5412
8496,1762,2021-01-06 21:35:00,5523.275351873239,East,type_b,5415
8497,1143,2021-01-06 21:36:00,-3820.113113844917,West,type_c,5414
8498,1862,2021-01-06 21:37:00,-1604.422854835779,South,type_b,5414
8499,1909,2021-01-06 21:38:00,-4524.5526409102085,Center,type_e,5414
8500,1678,2021-01-06 21:39:00,-3409.1095116770216,West,type_d,5414
8501,1411,2021-01-06 21:40:00,-2141.2121206392517,South,type_d,5413
8502,1223,2021-01-06 21:41:00,-3528.276412098112,Center,type_d,5414
8503,1219,2021-01-06 21:42:00,1120.5122869782947,Center,type_a,5415
8504,1178,2021-01-06 21:43:00,2164.2156551987637,Center,type_e,5413
8505,1630,2021-01-06 21:44:00,-6530.713326680188,Center,type_a,5413
8506,1432,2021-01-06 21:45:00,-1560.4092559212363,Center,type_e,5413
8507,1264,2021-01-06 21:46:00,-1505.6581288897253,South,type_e,5412
8508,1953,2021-01-06 21:47:00,-7362.031644879955,East,type_e,5413
8509,1428,2021-01-06 21:48:00,-3830.727081114678,Center,type_d,5415
8510,1661,2021-01-06 21:49:00,4367.261655770649,West,type_d,5414
8511,1415,2021-01-06 21:50:00,4302.887547400296,South,type_d,5412
8512,1452,2021-01-06 21:51:00,-8145.949228128479,North,type_a,5414
8513,1726,2021-01-06 21:52:00,2360.6450358103903,East,type_c,5411
8514,1196,2021-01-06 21:53:00,-7351.4368850107285,West,type_e,5412
8515,1553,2021-01-06 21:54:00,-2007.4119703202173,Center,type_a,5415
8516,1052,2021-01-06 21:55:00,-486.5964884617876,South,type_d,5412
8517,1479,2021-01-06 21:56:00,3763.8768524156258,South,type_d,5413
8518,1442,2021-01-06 21:57:00,-872.9399499860468,Center,type_c,5412
8519,1329,2021-01-06 21:58:00,-5069.312170299314,West,type_d,5413
8520,1250,2021-01-06 21:59:00,-5919.70770313583,South,type_e,5414
8521,1806,2021-01-06 22:00:00,839.9433372832797,East,type_b,5412
8522,1889,2021-01-06 22:01:00,-3168.9973449702875,West,type_d,5412
8523,1782,2021-01-06 22:02:00,-2043.4680805518703,Center,type_c,5415
8524,1966,2021-01-06 22:03:00,4852.322967379844,West,type_b,5411
8525,1924,2021-01-06 22:04:00,2174.489655746951,West,type_e,5412
8526,1122,2021-01-06 22:05:00,7934.479217941594,North,type_e,5414
8527,1878,2021-01-06 22:06:00,-5090.9871033846475,Center,type_e,5413
8528,1386,2021-01-06 22:07:00,-3545.9573638154475,East,type_c,5414
8529,1338,2021-01-06 22:08:00,918.4366468948093,Center,type_b,5415
8530,1777,2021-01-06 22:09:00,9093.98754958225,North,type_e,5412
8531,1347,2021-01-06 22:10:00,-3974.3269302297417,Center,type_d,5411
8532,1028,2021-01-06 22:11:00,192.0532310241979,Center,type_b,5411
8533,1974,2021-01-06 22:12:00,6606.150463789604,East,type_e,5412
8534,1034,2021-01-06 22:13:00,249.60507570559693,North,type_b,5411
8535,1517,2021-01-06 22:14:00,5100.019273180819,Center,type_d,5414
8536,1395,2021-01-06 22:15:00,9787.447113428634,Center,type_a,5413
8537,1622,2021-01-06 22:16:00,1475.6191815142056,South,type_e,5412
8538,1293,2021-01-06 22:17:00,2292.403119006918,Center,type_d,5413
8539,1588,2021-01-06 22:18:00,3714.7253144005995,East,type_c,5411
8540,1348,2021-01-06 22:19:00,-4521.857489498521,South,type_e,5415
8541,1146,2021-01-06 22:20:00,-7407.833609369267,North,type_a,5413
8542,1066,2021-01-06 22:21:00,792.2619579814226,West,type_d,5415
8543,1903,2021-01-06 22:22:00,-3125.64688912283,East,type_d,5414
8544,1519,2021-01-06 22:23:00,5263.79109981812,North,type_b,5415
8545,1121,2021-01-06 22:24:00,1571.4858018457062,South,type_e,5413
8546,1339,2021-01-06 22:25:00,5179.05701671764,West,type_a,5413
8547,1174,2021-01-06 22:26:00,-6008.244499239024,North,type_c,5412
8548,1899,2021-01-06 22:27:00,5007.682167468517,East,type_b,5415
8549,1690,2021-01-06 22:28:00,-11493.791423780925,South,type_e,5414
8550,1596,2021-01-06 22:29:00,-5598.050720971346,East,type_a,5412
8551,1450,2021-01-06 22:30:00,3161.1921967087324,East,type_b,5412
8552,1556,2021-01-06 22:31:00,-2512.807085542451,South,type_a,5414
8553,1135,2021-01-06 22:32:00,-2031.5087233565384,Center,type_a,5412
8554,1854,2021-01-06 22:33:00,536.1713876528512,East,type_b,5414
8555,1015,2021-01-06 22:34:00,7109.775035652225,South,type_b,5411
8556,1332,2021-01-06 22:35:00,-9608.847382477103,East,type_e,5412
8557,1194,2021-01-06 22:36:00,6243.531813489308,Center,type_b,5413
8558,1495,2021-01-06 22:37:00,6537.30059570686,South,type_e,5411
8559,1008,2021-01-06 22:38:00,-2521.8681098068046,North,type_a,5412
8560,1827,2021-01-06 22:39:00,-3474.4240349418815,North,type_b,5414
8561,1333,2021-01-06 22:40:00,-589.853382483512,North,type_e,5411
8562,1332,2021-01-06 22:41:00,-3580.85851300561,West,type_e,5411
8563,1326,2021-01-06 22:42:00,1723.8828522641434,East,type_c,5413
8564,1014,2021-01-06 22:43:00,2375.061251759162,East,type_e,5412
8565,1838,2021-01-06 22:44:00,-7769.5476228868265,South,type_e,5412
8566,1613,2021-01-06 22:45:00,-4601.780877355188,West,type_c,5414
8567,1225,2021-01-06 22:46:00,-5925.695145294373,East,type_d,5411
8568,1424,2021-01-06 22:47:00,1073.4374484875993,South,type_b,5413
8569,1789,2021-01-06 22:48:00,4361.660547016838,Center,type_c,5414
8570,1407,2021-01-06 22:49:00,-5367.17746916366,East,type_e,5414
8571,1112,2021-01-06 22:50:00,4326.380530881653,East,type_e,5413
8572,1996,2021-01-06 22:51:00,-4623.997527954581,Center,type_b,5412
8573,1427,2021-01-06 22:52:00,3593.1097998131586,Center,type_a,5413
8574,1000,2021-01-06 22:53:00,-1418.6571476295626,East,type_c,5412
8575,1265,2021-01-06 22:54:00,-2208.503528654721,Center,type_d,5415
8576,1490,2021-01-06 22:55:00,5712.252687383577,South,type_b,5411
8577,1207,2021-01-06 22:56:00,8938.453655290445,East,type_b,5413
8578,1621,2021-01-06 22:57:00,-9708.747207825876,East,type_c,5414
8579,1711,2021-01-06 22:58:00,2997.178398872082,North,type_e,5412
8580,1951,2021-01-06 22:59:00,886.6712108414706,East,type_e,5411
8581,1368,2021-01-06 23:00:00,3289.412537501786,North,type_d,5411
8582,1984,2021-01-06 23:01:00,-7192.57132181892,Center,type_c,5413
8583,1305,2021-01-06 23:02:00,-5421.603276817371,Center,type_b,5414
8584,1011,2021-01-06 23:03:00,-3357.1486253232392,South,type_c,5413
8585,1344,2021-01-06 23:04:00,1065.3288435066368,North,type_a,5414
8586,1464,2021-01-06 23:05:00,-3663.268752337126,East,type_b,5415
8587,1699,2021-01-06 23:06:00,-1615.114445968672,North,type_d,5413
8588,1665,2021-01-06 23:07:00,4152.639612748038,Center,type_d,5412
8589,1493,2021-01-06 23:08:00,10244.06809549167,Center,type_b,5413
8590,1367,2021-01-06 23:09:00,3796.0012967659322,South,type_e,5413
8591,1845,2021-01-06 23:10:00,4296.976021694392,Center,type_b,5415
8592,1936,2021-01-06 23:11:00,-909.2552226001649,North,type_b,5415
8593,1419,2021-01-06 23:12:00,-4453.017011357111,East,type_a,5413
8594,1888,2021-01-06 23:13:00,-1629.789963642555,East,type_b,5414
8595,1790,2021-01-06 23:14:00,-289.5112569392374,North,type_c,5415
8596,1170,2021-01-06 23:15:00,-5800.689073846883,South,type_c,5415
8597,1133,2021-01-06 23:16:00,4075.603427264056,East,type_d,5414
8598,1964,2021-01-06 23:17:00,7597.25267284436,North,type_e,5411
8599,1426,2021-01-06 23:18:00,612.1096235862237,North,type_d,5415
8600,1024,2021-01-06 23:19:00,5420.369886250594,Center,type_a,5415
8601,1529,2021-01-06 23:20:00,6042.160715227273,Center,type_b,5414
8602,1189,2021-01-06 23:21:00,-5173.251116720544,South,type_d,5414
8603,1140,2021-01-06 23:22:00,-8689.030167500701,South,type_b,5413
8604,1554,2021-01-06 23:23:00,-2495.0791755879236,South,type_d,5413
8605,1845,2021-01-06 23:24:00,479.4134956408581,North,type_b,5411
8606,1795,2021-01-06 23:25:00,-5980.65877886583,North,type_d,5411
8607,1657,2021-01-06 23:26:00,7111.117913391921,Center,type_c,5411
8608,1314,2021-01-06 23:27:00,9744.007826252933,East,type_a,5412
8609,1443,2021-01-06 23:28:00,895.9847411367083,South,type_d,5414
8610,1318,2021-01-06 23:29:00,-4908.9866220300755,West,type_c,5415
8611,1440,2021-01-06 23:30:00,2431.4767425285772,South,type_e,5414
8612,1091,2021-01-06 23:31:00,-4924.701446759445,Center,type_d,5414
8613,1178,2021-01-06 23:32:00,5715.467745104329,North,type_b,5411
8614,1055,2021-01-06 23:33:00,-1157.1579562349727,Center,type_a,5414
8615,1154,2021-01-06 23:34:00,3636.2642808954456,Center,type_c,5412
8616,1671,2021-01-06 23:35:00,4509.486304947951,Center,type_c,5415
8617,1110,2021-01-06 23:36:00,2689.7900692009684,West,type_a,5411
8618,1136,2021-01-06 23:37:00,8926.403648858302,West,type_d,5413
8619,1231,2021-01-06 23:38:00,891.3655804821055,South,type_b,5415
8620,1991,2021-01-06 23:39:00,-2515.9765847464673,North,type_e,5413
8621,1467,2021-01-06 23:40:00,-10510.947755757701,Center,type_d,5413
8622,1731,2021-01-06 23:41:00,-11419.806121320953,East,type_a,5414
8623,1480,2021-01-06 23:42:00,3260.1905261103416,South,type_d,5415
8624,1067,2021-01-06 23:43:00,-919.2202933540697,South,type_d,5412
8625,1813,2021-01-06 23:44:00,-4076.9790344749636,Center,type_a,5414
8626,1248,2021-01-06 23:45:00,-5569.525844447202,South,type_a,5413
8627,1993,2021-01-06 23:46:00,3704.7716833573313,Center,type_e,5415
8628,1322,2021-01-06 23:47:00,-4917.675229730613,South,type_a,5414
8629,1921,2021-01-06 23:48:00,8153.304935710785,North,type_a,5415
8630,1903,2021-01-06 23:49:00,11754.933078673022,South,type_a,5411
8631,1517,2021-01-06 23:50:00,-4500.184059967855,South,type_c,5412
8632,1975,2021-01-06 23:51:00,3349.1257271311747,East,type_a,5412
8633,1791,2021-01-06 23:52:00,2200.1079675449446,North,type_a,5412
8634,1431,2021-01-06 23:53:00,-4938.244051411277,North,type_a,5413
8635,1486,2021-01-06 23:54:00,-4909.940383447357,North,type_e,5413
8636,1605,2021-01-06 23:55:00,-612.9561092724484,South,type_d,5412
8637,1428,2021-01-06 23:56:00,-5691.947158446516,West,type_a,5415
8638,1268,2021-01-06 23:57:00,5456.2848049057975,South,type_a,5411
8639,1708,2021-01-06 23:58:00,-1230.5525692890628,Center,type_e,5413
8640,1536,2021-01-06 23:59:00,-5603.141831694141,East,type_d,5414
8641,1147,2021-01-07 00:00:00,-444.9467944168289,North,type_e,5414
8642,1117,2021-01-07 00:01:00,2332.1165037117585,Center,type_b,5413
8643,1849,2021-01-07 00:02:00,-3622.2383902246975,Center,type_b,5412
8644,1366,2021-01-07 00:03:00,-9965.455959764648,West,type_b,5415
8645,1849,2021-01-07 00:04:00,631.8388538116703,North,type_a,5411
8646,1065,2021-01-07 00:05:00,-6084.998163973811,South,type_e,5414
8647,1969,2021-01-07 00:06:00,-3968.7416652230463,North,type_a,5413
8648,1812,2021-01-07 00:07:00,2345.525849495394,East,type_b,5415
8649,1369,2021-01-07 00:08:00,-2939.494478268058,North,type_d,5412
8650,1174,2021-01-07 00:09:00,-705.558933996163,Center,type_d,5411
8651,1830,2021-01-07 00:10:00,7265.255493186302,Center,type_e,5411
8652,1587,2021-01-07 00:11:00,-1760.1866767762099,South,type_d,5414
8653,1494,2021-01-07 00:12:00,10106.580712850542,South,type_b,5414
8654,1972,2021-01-07 00:13:00,3699.5732236751164,South,type_e,5413
8655,1113,2021-01-07 00:14:00,-4656.871509048639,East,type_e,5411
8656,1110,2021-01-07 00:15:00,-2381.768072393799,North,type_b,5412
8657,1760,2021-01-07 00:16:00,-6313.214425202764,West,type_b,5412
8658,1438,2021-01-07 00:17:00,3187.2819996507333,North,type_b,5413
8659,1714,2021-01-07 00:18:00,6622.572985442554,South,type_b,5411
8660,1146,2021-01-07 00:19:00,-1791.9691980544671,East,type_e,5414
8661,1034,2021-01-07 00:20:00,-9306.973769710024,North,type_d,5412
8662,1998,2021-01-07 00:21:00,1802.3488498197287,Center,type_b,5415
8663,1308,2021-01-07 00:22:00,-4309.914482858573,North,type_c,5413
8664,1537,2021-01-07 00:23:00,-3553.345095560292,Center,type_e,5412
8665,1749,2021-01-07 00:24:00,1557.6358303022066,North,type_a,5415
8666,1013,2021-01-07 00:25:00,6159.920601597172,North,type_d,5415
8667,1373,2021-01-07 00:26:00,3697.5086406019336,North,type_e,5412
8668,1556,2021-01-07 00:27:00,2147.504941469088,South,type_b,5413
8669,1427,2021-01-07 00:28:00,-786.2605129327202,Center,type_c,5415
8670,1727,2021-01-07 00:29:00,-6602.179808278025,East,type_a,5415
8671,1232,2021-01-07 00:30:00,1739.710584993109,West,type_d,5411
8672,1704,2021-01-07 00:31:00,3588.649823462441,Center,type_b,5411
8673,1562,2021-01-07 00:32:00,-2975.411732797936,South,type_e,5411
8674,1938,2021-01-07 00:33:00,-1831.817310145564,Center,type_e,5415
8675,1886,2021-01-07 00:34:00,5550.259620916185,East,type_d,5415
8676,1725,2021-01-07 00:35:00,-1962.377599750761,Center,type_c,5413
8677,1662,2021-01-07 00:36:00,-1352.803243715127,South,type_b,5414
8678,1439,2021-01-07 00:37:00,-441.9990599679536,South,type_d,5411
8679,1501,2021-01-07 00:38:00,3327.7879146971068,West,type_d,5414
8680,1274,2021-01-07 00:39:00,1466.6560211911328,East,type_e,5411
8681,1849,2021-01-07 00:40:00,1096.3150022399907,West,type_d,5411
8682,1075,2021-01-07 00:41:00,7589.346565011405,North,type_a,5413
8683,1438,2021-01-07 00:42:00,-2047.5946168884025,South,type_a,5413
8684,1731,2021-01-07 00:43:00,-4752.669515603411,West,type_b,5412
8685,1859,2021-01-07 00:44:00,5110.49027372975,South,type_d,5411
8686,1955,2021-01-07 00:45:00,1154.6580007059997,South,type_e,5411
8687,1698,2021-01-07 00:46:00,-2946.230982800253,North,type_b,5411
8688,1288,2021-01-07 00:47:00,-1799.3270688988348,South,type_c,5413
8689,1914,2021-01-07 00:48:00,-6369.650135652671,West,type_e,5411
8690,1539,2021-01-07 00:49:00,1158.4009139407633,East,type_c,5412
8691,1890,2021-01-07 00:50:00,-7307.105179861321,Center,type_b,5415
8692,1691,2021-01-07 00:51:00,3410.1402881539825,West,type_a,5412
8693,1252,2021-01-07 00:52:00,-2612.003576771465,North,type_e,5415
8694,1125,2021-01-07 00:53:00,-6970.154008540006,Center,type_e,5413
8695,1176,2021-01-07 00:54:00,5486.243933456092,South,type_b,5414
8696,1036,2021-01-07 00:55:00,11281.971938899876,West,type_e,5413
